CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,RFM_String,RuleSegment,AvgBasketValue,AvgQtyPerInvoice,UniqueProducts,Tenure,PurchaseInterval,KMeans_Cluster,Hier_Cluster,DBSCAN_Cluster,Segment
16688,1,4,1260.86,5,4,4,13,544,Champions,315.215,12.96774193548387,52,61,15.25,2,1,0,Need Attention
16689,76,2,422.59999999999997,2,3,2,7,232,Others,211.29999999999998,25.384615384615383,12,82,41.0,2,2,0,Need Attention
16690,72,2,225.57999999999998,3,3,1,7,331,Need Attention,112.78999999999998,11.5,10,202,101.0,0,0,0,At Risk (used to be loyal)
16692,256,2,1276.0,1,3,4,8,134,Others,638.0,50.666666666666664,2,289,144.5,0,0,0,At Risk (used to be loyal)
16693,69,2,482.01,3,3,2,8,332,Need Attention,241.005,3.4,58,272,136.0,0,0,0,At Risk (used to be loyal)
16696,135,4,657.9000000000001,2,4,3,9,243,At Risk,164.47500000000002,14.6,7,248,62.0,0,0,0,At Risk (used to be loyal)
16697,241,1,112.75,1,2,1,4,121,Hibernating,112.75000000000001,1.2857142857142858,20,241,241.0,0,0,0,At Risk (used to be loyal)
16698,227,2,1998.0,1,3,4,8,134,Others,999.0,168.0,4,253,126.5,0,0,-1,At Risk (used to be loyal)
16700,9,13,5076.55,5,5,5,15,555,Champions,390.5038461538462,13.064935064935066,159,366,28.153846153846153,1,1,0,Champions
16701,9,13,5398.3,5,5,5,15,555,Champions,415.2538461538461,44.395833333333336,99,362,27.846153846153847,1,1,0,Champions
16705,1,20,14034.99,5,5,5,15,555,Champions,701.7495000000001,20.28148148148148,133,359,17.95,1,1,0,Champions
16706,37,3,531.35,3,4,3,10,343,Loyal,177.11666666666665,2.024390243902439,108,114,38.0,2,1,0,Need Attention
16708,46,1,656.63,3,2,3,8,323,Need Attention,656.6300000000001,10.555555555555555,27,46,46.0,2,2,0,Need Attention
16709,85,5,3029.87,2,4,5,11,245,At Risk,605.974,10.772151898734178,64,282,56.4,1,0,0,Champions
16710,19,10,2483.04,4,5,5,14,455,Champions,248.304,4.567164179104478,268,368,36.8,1,1,0,Champions
16711,3,5,1651.03,5,4,4,13,544,Champions,330.206,37.86363636363637,18,358,71.6,1,0,0,Champions
16712,9,11,3645.43,5,5,5,15,555,Champions,331.4027272727273,3.912751677852349,259,276,25.09090909090909,1,1,0,Champions
16713,19,15,6923.13,4,5,5,14,455,Champions,461.54200000000003,6.852564102564102,338,366,24.4,1,1,0,Champions
16714,219,3,1161.53,1,4,4,9,144,At Risk,387.1766666666667,6.559139784946237,77,317,105.66666666666667,0,0,0,At Risk (used to be loyal)
16715,78,1,301.71999999999997,2,2,2,6,222,Hibernating,301.71999999999997,33.78947368421053,19,78,78.0,2,2,0,Need Attention
16716,267,2,901.2,1,3,3,7,133,Others,450.6,60.0,1,311,155.5,0,0,0,At Risk (used to be loyal)
16717,24,6,3858.38,4,5,5,14,455,Champions,643.0633333333334,9.376884422110553,176,366,61.0,1,1,0,Champions
16718,369,1,623.75,1,2,3,6,123,Others,623.7500000000001,9.177777777777777,41,369,369.0,0,0,0,At Risk (used to be loyal)
16719,15,7,1790.42,4,5,4,13,454,Champions,255.77428571428572,5.990049751243781,107,369,52.714285714285715,1,1,0,Champions
16720,26,1,155.24,4,2,1,7,421,New / Promising,155.24,6.7407407407407405,25,26,26.0,2,2,0,Need Attention
16721,262,1,292.47,1,2,2,5,122,Hibernating,292.46999999999997,4.648648648648648,37,262,262.0,0,0,0,At Risk (used to be loyal)
16722,17,13,4730.81,4,5,5,14,455,Champions,363.9084615384615,22.226666666666667,96,368,28.307692307692307,1,1,0,Champions
16723,91,2,589.15,2,3,3,8,233,Others,294.57499999999993,9.279069767441861,37,108,54.0,2,0,0,Need Attention
16725,302,7,781.02,1,5,3,9,153,At Risk,111.57428571428571,1.9470198675496688,110,371,53.0,0,0,0,At Risk (used to be loyal)
16726,26,5,1382.02,4,4,4,12,444,Champions,276.404,5.281081081081081,121,361,72.2,1,1,0,Champions
16727,364,1,272.82,1,2,2,5,122,Hibernating,272.81999999999994,3.847826086956522,41,364,364.0,0,0,0,At Risk (used to be loyal)
16728,46,4,1054.67,3,4,4,11,344,Loyal,263.6675,2.516728624535316,218,264,66.0,1,1,0,Champions
16729,38,21,7239.92,3,5,5,13,355,Loyal,344.7580952380952,8.762121212121212,234,241,11.476190476190476,1,1,0,Champions
16730,52,3,743.11,3,4,3,10,343,Loyal,247.70333333333335,12.121951219512194,75,319,106.33333333333333,0,0,0,At Risk (used to be loyal)
16732,32,1,603.75,4,2,3,9,423,New / Promising,603.7499999999999,11.321428571428571,28,32,32.0,2,2,0,Need Attention
16734,52,3,650.51,3,4,3,10,343,Loyal,216.83666666666667,6.528301886792453,44,114,38.0,2,1,0,Need Attention
16735,79,5,2300.56,2,4,5,11,245,At Risk,460.11199999999997,12.584,88,334,66.8,1,0,0,Champions
16737,53,1,417.59999999999997,3,2,2,7,322,Need Attention,417.59999999999997,288.0,1,53,53.0,2,0,-1,Need Attention
16738,298,1,3.75,1,2,1,4,121,Hibernating,3.75,3.0,1,298,298.0,0,0,-1,At Risk (used to be loyal)
16739,177,1,323.0,2,2,2,6,222,Hibernating,323.00000000000006,13.23076923076923,13,177,177.0,0,0,0,At Risk (used to be loyal)
16742,47,1,464.9,3,2,2,7,322,Need Attention,464.9,1.0,1,47,47.0,2,2,0,Need Attention
16743,29,7,2238.09,4,5,5,14,455,Champions,319.7271428571429,10.717277486910994,89,359,51.285714285714285,1,1,0,Champions
16744,11,7,1304.76,5,5,4,14,554,Champions,186.3942857142857,3.3264462809917354,198,173,24.714285714285715,1,1,0,Champions
16745,87,17,7194.3,2,5,5,12,255,At Risk,423.1941176470588,18.865546218487395,148,312,18.352941176470587,1,1,0,Champions
16746,5,18,6697.66,5,5,5,15,555,Champions,372.09222222222223,10.389755011135858,234,359,19.944444444444443,1,1,0,Champions
16747,38,2,836.06,3,3,3,9,333,Need Attention,418.03,13.880952380952381,34,68,34.0,2,1,0,Need Attention
16748,18,5,1515.9,4,4,4,12,444,Champions,303.17999999999995,12.753623188405797,42,334,66.8,1,1,0,Champions
16750,45,5,623.93,3,4,3,10,343,Loyal,124.78600000000002,2.2526315789473683,74,232,46.4,1,0,0,Champions
16751,31,1,1764.72,4,2,4,10,424,New / Promising,1764.7199999999998,41.24,24,31,31.0,2,0,-1,Need Attention
16752,373,1,207.5,1,2,1,4,121,Hibernating,207.5,6.0,9,373,373.0,0,0,0,At Risk (used to be loyal)
16753,58,1,223.92000000000002,3,2,1,6,321,Need Attention,223.92,5.5588235294117645,34,58,58.0,2,2,0,Need Attention
16754,372,1,2002.4,1,2,4,7,124,Others,2002.4,2140.0,2,372,372.0,0,0,-1,At Risk (used to be loyal)
16755,114,3,1496.83,2,4,4,10,244,At Risk,498.9433333333333,6.258823529411765,133,316,105.33333333333333,1,0,0,Champions
16756,215,1,239.4,1,2,1,4,121,Hibernating,239.40000000000003,8.153846153846153,13,215,215.0,0,0,0,At Risk (used to be loyal)
16757,319,1,106.83000000000001,1,2,1,4,121,Hibernating,106.83,11.571428571428571,7,319,319.0,0,0,0,At Risk (used to be loyal)
16758,65,1,369.34000000000003,3,2,2,7,322,Need Attention,369.34000000000003,9.227272727272727,22,65,65.0,2,2,0,Need Attention
16759,8,3,789.79,5,4,3,12,543,Loyal,263.2633333333333,14.5,40,31,10.333333333333334,2,2,0,Need Attention
16761,97,1,316.62,2,2,2,6,222,Hibernating,316.62,26.23076923076923,13,97,97.0,0,2,0,At Risk (used to be loyal)
16762,20,3,1501.38,4,4,4,12,444,Champions,500.46,6.943820224719101,51,144,48.0,1,1,0,Champions
16763,199,1,611.85,1,2,3,6,123,Others,611.8500000000001,13.869565217391305,23,199,199.0,0,0,0,At Risk (used to be loyal)
16764,4,13,2799.25,5,5,5,15,555,Champions,215.32692307692307,1.7832861189801699,209,143,11.0,1,1,0,Champions
16765,294,1,34.0,1,2,1,4,121,Hibernating,34.0,4.0,1,294,294.0,0,0,0,At Risk (used to be loyal)
16766,273,2,1145.6,1,3,4,8,134,Others,572.7999999999998,15.764705882352942,17,273,136.5,0,0,0,At Risk (used to be loyal)
16767,31,11,5580.6,4,5,5,14,455,Champions,507.32727272727266,19.97747747747748,148,316,28.727272727272727,1,1,0,Champions
16768,48,3,478.09000000000003,3,4,2,9,342,Loyal,159.36333333333332,3.6296296296296298,47,272,90.66666666666667,0,0,0,At Risk (used to be loyal)
16769,260,1,380.39,1,2,2,5,122,Hibernating,380.39,2.075,33,260,260.0,0,0,0,At Risk (used to be loyal)
16770,58,5,770.1,3,4,3,10,343,Loyal,154.02,3.2,116,372,74.4,1,0,0,Champions
16771,33,5,2246.81,4,4,5,13,445,Champions,449.3620000000001,5.8392156862745095,200,338,67.6,1,1,0,Champions
16773,57,1,171.59,3,2,1,6,321,Need Attention,171.59,6.576923076923077,23,57,57.0,2,2,0,Need Attention
16774,68,4,661.52,3,4,3,10,343,Loyal,165.38,6.708333333333333,36,179,44.75,0,0,0,At Risk (used to be loyal)
16775,10,11,1695.66,5,5,4,14,554,Champions,154.15090909090907,2.7848101265822787,84,367,33.36363636363637,1,1,0,Champions
16776,60,1,388.28,3,2,2,7,322,Need Attention,388.2800000000001,3.4473684210526314,61,60,60.0,2,2,0,Need Attention
16777,80,2,226.35,2,3,1,6,231,Others,113.17500000000001,1.28,45,257,128.5,0,0,0,At Risk (used to be loyal)
16778,74,2,245.94,2,3,1,6,231,Others,122.97,12.125,16,274,137.0,0,0,0,At Risk (used to be loyal)
16779,2,22,10629.720000000001,5,5,5,15,555,Champions,483.169090909091,15.99099099099099,161,367,16.681818181818183,1,1,0,Champions
16780,100,2,425.19,2,3,2,7,232,Others,212.595,4.516666666666667,51,259,129.5,0,0,0,At Risk (used to be loyal)
16781,372,1,311.25,1,2,2,5,122,Hibernating,311.25,6.647058823529412,17,372,372.0,0,0,0,At Risk (used to be loyal)
16782,10,13,2279.9,5,5,5,15,555,Champions,175.37692307692308,3.7473684210526317,103,366,28.153846153846153,1,1,0,Champions
16784,20,1,107.6,4,2,1,7,421,New / Promising,107.6,8.0,3,20,20.0,2,2,0,Need Attention
16788,123,2,597.48,2,3,3,8,233,Others,298.73999999999995,2.0064516129032257,138,254,127.0,0,0,0,At Risk (used to be loyal)
16789,8,1,80.8,5,2,1,8,521,New / Promising,80.8,6.4,5,8,8.0,2,2,-1,Need Attention
16790,4,6,1545.6200000000001,5,5,4,14,554,Champions,257.60333333333335,9.655913978494624,88,38,6.333333333333333,2,1,0,Need Attention
16791,29,7,1721.78,4,5,4,13,454,Champions,245.96857142857138,2.384375,218,332,47.42857142857143,1,1,0,Champions
16792,282,2,110.38000000000001,1,3,1,5,131,Others,55.190000000000005,3.6666666666666665,11,282,141.0,0,0,0,At Risk (used to be loyal)
16793,57,1,243.84,3,2,1,6,321,Need Attention,243.84,9.125,16,57,57.0,2,2,0,Need Attention
16794,1,10,1222.71,5,5,4,14,554,Champions,122.27099999999999,3.287719298245614,142,180,18.0,1,1,0,Champions
16795,365,1,414.88,1,2,2,5,122,Hibernating,414.87999999999994,3.621212121212121,64,365,365.0,0,0,0,At Risk (used to be loyal)
16796,89,1,305.62,2,2,2,6,222,Hibernating,305.61999999999995,10.333333333333334,18,89,89.0,0,2,0,At Risk (used to be loyal)
16800,11,1,1201.49,5,2,4,11,524,New / Promising,1201.4899999999998,3.292682926829268,148,11,11.0,2,2,-1,Need Attention
16801,163,4,1619.73,2,4,4,10,244,At Risk,404.9325,6.565789473684211,72,273,68.25,1,0,0,Champions
16803,65,1,332.3,3,2,2,7,322,Need Attention,332.3,10.208333333333334,24,65,65.0,2,2,0,Need Attention
16804,23,3,536.99,4,4,3,11,443,Loyal,178.99666666666667,4.1,59,270,90.0,0,0,0,At Risk (used to be loyal)
16805,174,2,460.59,2,3,2,7,232,Others,230.29499999999996,5.5,94,360,180.0,0,0,0,At Risk (used to be loyal)
16806,103,4,801.49,2,4,3,9,243,At Risk,200.37250000000003,3.6699029126213594,68,239,59.75,0,0,0,At Risk (used to be loyal)
16807,143,3,1121.59,2,4,4,10,244,At Risk,373.8633333333333,11.611940298507463,57,271,90.33333333333333,0,0,0,At Risk (used to be loyal)
16808,99,2,288.42,2,3,2,7,232,Others,144.21,8.521739130434783,21,274,137.0,0,0,0,At Risk (used to be loyal)
16809,23,5,914.69,4,4,3,11,443,Loyal,182.93800000000002,4.375838926174497,79,262,52.4,1,1,0,Champions
16810,192,1,309.54,1,2,2,5,122,Hibernating,309.53999999999996,7.6,15,192,192.0,0,0,0,At Risk (used to be loyal)
16811,5,2,547.07,5,3,3,11,533,Others,273.53499999999997,17.035714285714285,26,17,8.5,2,2,0,Need Attention
16812,361,1,479.35,1,2,2,5,122,Hibernating,479.3500000000001,5.4,15,361,361.0,0,0,0,At Risk (used to be loyal)
16813,8,10,1692.98,5,5,4,14,554,Champions,169.298,3.3964365256124722,248,204,20.4,1,1,0,Champions
16814,14,21,6509.1,4,5,5,14,455,Champions,309.95714285714286,8.546296296296296,122,370,17.61904761904762,1,1,0,Champions
16816,103,4,417.06,2,4,2,8,242,At Risk,104.26500000000001,9.785714285714286,28,358,89.5,0,0,0,At Risk (used to be loyal)
16817,3,9,1604.75,5,5,4,14,554,Champions,178.30555555555554,9.55813953488372,73,368,40.888888888888886,1,1,0,Champions
16818,11,11,3349.57,5,5,5,15,555,Champions,304.50636363636363,11.51063829787234,172,206,18.727272727272727,1,1,0,Champions
16820,96,1,497.61,2,2,3,7,223,Others,497.61,11.807692307692308,26,96,96.0,0,2,0,At Risk (used to be loyal)
16823,227,1,358.38,1,2,2,5,122,Hibernating,358.37999999999994,3.5789473684210527,34,227,227.0,0,0,0,At Risk (used to be loyal)
16824,16,2,460.64,4,3,2,9,432,Others,230.32,9.076923076923077,23,164,82.0,0,0,0,At Risk (used to be loyal)
16825,39,2,775.1800000000001,3,3,3,9,333,Need Attention,387.59000000000003,20.214285714285715,27,186,93.0,0,0,0,At Risk (used to be loyal)
16826,51,1,341.7,3,2,2,7,322,Need Attention,341.70000000000005,7.181818181818182,22,51,51.0,2,2,0,Need Attention
16828,93,2,128.5,2,3,1,6,231,Others,64.25,7.375,8,112,56.0,0,0,0,At Risk (used to be loyal)
16829,157,1,197.22,2,2,1,5,221,Hibernating,197.22,9.0,11,157,157.0,0,2,0,At Risk (used to be loyal)
16830,39,1,325.91,3,2,2,7,322,Need Attention,325.90999999999997,11.478260869565217,23,39,39.0,2,2,0,Need Attention
16832,184,3,199.15,1,4,1,6,141,At Risk,66.38333333333334,2.75,11,217,72.33333333333333,0,0,0,At Risk (used to be loyal)
16833,1,4,1106.53,5,4,4,13,544,Champions,276.6325,9.361702127659575,46,334,83.5,1,1,0,Champions
16834,228,1,413.46,1,2,2,5,122,Hibernating,413.46000000000004,14.916666666666666,24,228,228.0,0,0,0,At Risk (used to be loyal)
16835,128,2,180.85,2,3,1,6,231,Others,90.42500000000001,6.1,10,373,186.5,0,0,0,At Risk (used to be loyal)
16836,40,2,251.87,3,3,2,8,332,Need Attention,125.935,15.0,11,117,58.5,0,0,0,At Risk (used to be loyal)
16837,31,11,3170.98,4,5,5,14,455,Champions,288.2709090909091,9.472727272727273,123,246,22.363636363636363,1,1,0,Champions
16838,197,2,588.85,1,3,3,7,133,Others,294.425,7.4,24,288,144.0,0,0,0,At Risk (used to be loyal)
16839,9,34,16594.35,5,5,5,15,555,Champions,488.06911764705876,33.7406015037594,114,370,10.882352941176471,1,1,0,Champions
16841,37,6,1869.82,3,5,4,12,354,Loyal,311.63666666666666,19.396551724137932,101,288,48.0,1,1,0,Champions
16842,101,3,1264.19,2,4,4,10,244,At Risk,421.3966666666667,11.0,45,302,100.66666666666667,0,0,0,At Risk (used to be loyal)
16843,43,16,10196.57,3,5,5,13,355,Loyal,637.2856250000001,26.875661375661377,226,327,20.4375,1,1,0,Champions
16846,50,1,214.32,3,2,1,6,321,Need Attention,214.32000000000002,12.272727272727273,11,50,50.0,2,2,0,Need Attention
16847,43,1,193.44,3,2,1,6,321,Need Attention,193.44,6.5,12,43,43.0,2,2,0,Need Attention
16848,53,1,281.42,3,2,2,7,322,Need Attention,281.42,13.0,14,53,53.0,2,2,0,Need Attention
16849,187,1,124.57,1,2,1,4,121,Hibernating,124.57,4.125,8,187,187.0,0,0,0,At Risk (used to be loyal)
16850,334,1,332.41,1,2,2,5,122,Hibernating,332.41,13.105263157894736,19,334,334.0,0,0,0,At Risk (used to be loyal)
16851,4,3,342.45,5,4,2,11,542,Loyal,114.15000000000002,13.55,17,52,17.333333333333332,2,1,0,Need Attention
16852,10,2,144.91000000000003,5,3,1,9,531,Others,72.455,6.222222222222222,9,176,88.0,0,0,0,At Risk (used to be loyal)
16855,24,2,328.4,4,3,2,9,432,Others,164.20000000000002,8.631578947368421,19,43,21.5,2,1,0,Need Attention
16856,15,1,35.400000000000006,4,2,1,7,421,New / Promising,35.400000000000006,6.0,2,15,15.0,2,2,-1,Need Attention
16858,369,1,375.69000000000005,1,2,2,5,122,Hibernating,375.69000000000005,9.1,9,369,369.0,0,0,0,At Risk (used to be loyal)
16859,145,2,747.81,2,3,3,8,233,Others,373.90500000000003,15.903846153846153,50,261,130.5,0,0,0,At Risk (used to be loyal)
16861,60,2,173.76,3,3,1,7,331,Need Attention,86.88,23.333333333333332,6,158,79.0,0,0,0,At Risk (used to be loyal)
16863,31,2,502.8,4,3,3,10,433,Others,251.4,15.73076923076923,25,367,183.5,0,0,0,At Risk (used to be loyal)
16866,141,3,207.73999999999998,2,4,1,7,241,At Risk,69.24666666666666,5.454545454545454,10,162,54.0,0,0,0,At Risk (used to be loyal)
16869,23,4,825.42,4,4,3,11,443,Loyal,206.35500000000002,4.5703125,113,175,43.75,1,1,0,Champions
16871,22,6,2812.34,4,5,5,14,455,Champions,468.72333333333336,9.145985401459853,131,271,45.166666666666664,1,1,0,Champions
16872,77,3,680.02,2,4,3,9,243,At Risk,226.67333333333332,85.71428571428571,5,184,61.333333333333336,0,0,0,At Risk (used to be loyal)
16873,5,6,7123.62,5,5,5,15,555,Champions,1187.2700000000002,13.763440860215054,179,364,60.666666666666664,1,1,0,Champions
16875,67,5,2095.53,3,4,5,12,345,Loyal,419.10600000000005,9.544642857142858,93,340,68.0,1,0,0,Champions
16877,12,6,853.72,5,5,3,13,553,Loyal,142.28666666666666,2.911949685534591,111,208,34.666666666666664,1,0,0,Champions
16878,84,1,13.3,2,2,1,5,221,Hibernating,13.3,4.0,3,84,84.0,0,0,-1,At Risk (used to be loyal)
16880,31,7,1519.08,4,5,4,13,454,Champions,217.01142857142858,4.230337078651686,121,189,27.0,1,1,0,Champions
16881,67,1,432.0,3,2,2,7,322,Need Attention,432.0,600.0,1,67,67.0,2,0,-1,Need Attention
16882,67,3,705.12,3,4,3,10,343,Loyal,235.04,10.871794871794872,39,317,105.66666666666667,0,0,0,At Risk (used to be loyal)
16883,187,2,276.73,1,3,2,6,132,Others,138.36499999999998,2.736842105263158,33,372,186.0,0,0,0,At Risk (used to be loyal)
16884,38,2,429.84000000000003,3,3,2,8,332,Need Attention,214.92000000000002,12.307692307692308,26,38,19.0,2,2,0,Need Attention
16885,15,3,471.51,4,4,2,10,442,Loyal,157.17,1.8217821782178218,82,357,119.0,0,0,0,At Risk (used to be loyal)
16887,35,1,194.88,3,2,1,6,321,Need Attention,194.88000000000002,4.243243243243243,35,35,35.0,2,2,0,Need Attention
16889,195,3,1578.67,1,4,4,9,144,At Risk,526.2233333333334,6.851851851851852,112,337,112.33333333333333,1,0,0,Champions
16891,2,5,809.7,5,4,3,12,543,Loyal,161.94,1.3940886699507389,166,372,74.4,1,1,0,Champions
16892,1,5,525.54,5,4,3,12,543,Loyal,105.10800000000002,2.414141414141414,87,184,36.8,1,1,0,Champions
16893,367,1,145.93,1,2,1,4,121,Hibernating,145.93,1.3777777777777778,44,367,367.0,0,0,0,At Risk (used to be loyal)
16895,65,1,219.14,3,2,1,6,321,Need Attention,219.14000000000001,1.4782608695652173,57,65,65.0,2,2,0,Need Attention
16897,299,2,289.78,1,3,2,6,132,Others,144.89,1.972972972972973,37,314,157.0,0,0,0,At Risk (used to be loyal)
16898,26,3,508.81,4,4,3,11,443,Loyal,169.60333333333332,2.5864197530864197,150,369,123.0,0,0,0,At Risk (used to be loyal)
16899,8,6,1281.56,5,5,4,14,554,Champions,213.59333333333333,4.176,80,360,60.0,1,1,0,Champions
16900,17,3,887.11,4,4,3,11,443,Loyal,295.7033333333333,10.544303797468354,78,63,21.0,2,2,0,Need Attention
16902,116,1,1706.88,2,2,4,8,224,Others,1706.88,14.295454545454545,43,116,116.0,0,0,0,At Risk (used to be loyal)
16903,29,1,373.24,4,2,2,8,422,New / Promising,373.24,4.366666666666666,50,29,29.0,2,2,0,Need Attention
16904,4,16,3754.27,5,5,5,15,555,Champions,234.641875,2.8647887323943664,387,367,22.9375,1,1,0,Champions
16905,5,7,3102.43,5,5,5,15,555,Champions,443.20428571428573,6.769230769230769,117,372,53.142857142857146,1,1,0,Champions
16906,82,4,579.77,2,4,3,9,243,At Risk,144.94250000000008,3.021505376344086,74,249,62.25,0,0,0,At Risk (used to be loyal)
16907,29,5,981.65,4,4,4,12,444,Champions,196.32999999999998,1.9735099337748345,89,365,73.0,1,0,0,Champions
16909,72,1,379.14,3,2,2,7,322,Need Attention,379.14,24.22222222222222,18,72,72.0,2,2,0,Need Attention
16910,4,8,1510.06,5,5,4,14,554,Champions,188.7575,1.6197440585009142,318,91,11.375,1,1,-1,Champions
16912,29,11,2575.38,4,5,5,14,455,Champions,234.12545454545455,10.188118811881187,88,323,29.363636363636363,1,1,0,Champions
16913,290,1,113.44,1,2,1,4,121,Hibernating,113.44,10.25,8,290,290.0,0,0,0,At Risk (used to be loyal)
16914,36,1,208.46,3,2,1,6,321,Need Attention,208.45999999999995,3.1842105263157894,25,36,36.0,2,2,0,Need Attention
16915,9,6,621.6800000000001,5,5,3,13,553,Loyal,103.61333333333334,2.3157894736842106,46,284,47.333333333333336,1,0,0,Champions
16916,24,2,576.26,4,3,3,10,433,Others,288.13000000000005,3.076923076923077,129,372,186.0,0,0,0,At Risk (used to be loyal)
16917,277,1,391.52,1,2,2,5,122,Hibernating,391.52000000000004,25.77777777777778,9,277,277.0,0,0,0,At Risk (used to be loyal)
16918,50,6,1068.82,3,5,4,12,354,Loyal,178.13666666666668,5.6328125,97,317,52.833333333333336,1,1,0,Champions
16919,156,11,2596.45,2,5,5,12,255,At Risk,236.0409090909091,4.321100917431193,141,368,33.45454545454545,1,1,0,Champions
16921,61,1,169.79,3,2,1,6,321,Need Attention,169.79000000000002,2.85,50,61,61.0,2,2,0,Need Attention
16923,12,19,7247.61,5,5,5,15,555,Champions,381.4531578947369,5.084821428571429,313,363,19.105263157894736,1,1,0,Champions
16924,21,3,846.75,4,4,3,11,443,Loyal,282.25,5.9397590361445785,69,84,28.0,2,1,0,Need Attention
16926,371,1,230.25,1,2,1,4,121,Hibernating,230.25000000000003,2.5,14,371,371.0,0,0,0,At Risk (used to be loyal)
16927,116,3,543.05,2,4,3,9,243,At Risk,181.01666666666668,165.5,5,362,120.66666666666667,0,0,-1,At Risk (used to be loyal)
16928,80,17,2847.6,2,5,5,12,255,At Risk,167.50588235294117,10.114832535885167,69,373,21.941176470588236,1,1,0,Champions
16929,4,7,1295.39,5,5,4,14,554,Champions,185.05571428571426,12.064935064935066,51,156,22.285714285714285,1,1,0,Champions
16930,26,3,380.55,4,4,2,10,442,Loyal,126.84999999999998,6.314814814814815,47,68,22.666666666666668,2,1,0,Need Attention
16931,5,21,4604.22,5,5,5,15,555,Champions,219.2485714285714,3.516703786191537,448,370,17.61904761904762,1,1,0,Champions
16932,53,1,161.94,3,2,1,6,321,Need Attention,161.93999999999997,1.6415094339622642,44,53,53.0,2,2,0,Need Attention
16933,1,2,563.23,5,3,3,11,533,Others,281.615,6.545454545454546,42,239,119.5,1,1,0,Champions
16934,55,2,950.9300000000001,3,3,4,10,334,Need Attention,475.46500000000003,6.435483870967742,59,55,27.5,2,1,0,Need Attention
16936,26,1,262.68,4,2,2,8,422,New / Promising,262.68,3.0350877192982457,56,26,26.0,2,2,0,Need Attention
16938,9,4,2736.38,5,4,5,14,545,Champions,684.095,10.53941908713693,212,309,77.25,1,1,0,Champions
16940,52,3,3049.88,3,4,5,12,345,Loyal,1016.6266666666667,7.111475409836066,226,290,96.66666666666667,1,1,0,Champions
16942,13,9,1920.59,5,5,4,14,554,Champions,213.39888888888888,2.886120996441281,159,228,25.333333333333332,1,1,0,Champions
16943,212,3,816.73,1,4,3,8,143,At Risk,272.2433333333333,4.393939393939394,23,318,106.0,0,0,0,At Risk (used to be loyal)
16945,22,19,4345.5,4,5,5,14,455,Champions,228.71052631578948,10.943775100401606,137,358,18.842105263157894,1,1,0,Champions
16947,236,1,406.48,1,2,2,5,122,Hibernating,406.48,14.857142857142858,21,236,236.0,0,0,0,At Risk (used to be loyal)
16948,139,3,435.02,2,4,2,8,242,At Risk,145.0066666666667,84.94736842105263,15,326,108.66666666666667,0,0,0,At Risk (used to be loyal)
16949,4,6,1286.27,5,5,4,14,554,Champions,214.37833333333336,13.183333333333334,57,317,52.833333333333336,1,1,0,Champions
16950,57,3,1178.56,3,4,4,11,344,Loyal,392.8533333333333,15.333333333333334,39,367,122.33333333333333,0,0,0,At Risk (used to be loyal)
16951,135,3,1277.75,2,4,4,10,244,At Risk,425.91666666666674,15.325581395348838,73,304,101.33333333333333,0,0,0,At Risk (used to be loyal)
16952,109,2,167.61,2,3,1,6,231,Others,83.80499999999999,5.75,16,109,54.5,0,0,0,At Risk (used to be loyal)
16953,30,1,20.8,4,2,1,7,421,New / Promising,20.8,10.0,1,30,30.0,2,2,-1,Need Attention
16954,1,9,2085.08,5,5,5,15,555,Champions,231.67555555555555,19.51851851851852,40,360,40.0,1,1,0,Champions
16955,185,4,518.67,1,4,3,8,143,At Risk,129.6675,10.64,18,373,93.25,0,0,0,At Risk (used to be loyal)
16956,18,1,308.74,4,2,2,8,422,New / Promising,308.74,7.125,16,18,18.0,2,2,0,Need Attention
16957,239,2,416.64,1,3,2,6,132,Others,208.32,10.75,15,282,141.0,0,0,0,At Risk (used to be loyal)
16959,87,1,117.35000000000001,2,2,1,5,221,Hibernating,117.35000000000001,7.0,7,87,87.0,0,2,0,At Risk (used to be loyal)
16960,39,3,507.05,3,4,3,10,343,Loyal,169.01666666666668,3.00990099009901,92,253,84.33333333333333,0,0,0,At Risk (used to be loyal)
16961,116,1,234.17,2,2,1,5,221,Hibernating,234.17000000000002,8.928571428571429,14,116,116.0,0,2,0,At Risk (used to be loyal)
16963,187,1,110.55000000000001,1,2,1,4,121,Hibernating,110.55000000000001,5.0,7,187,187.0,0,0,0,At Risk (used to be loyal)
16965,227,1,201.19,1,2,1,4,121,Hibernating,201.18999999999994,11.192307692307692,26,227,227.0,0,0,0,At Risk (used to be loyal)
16966,8,7,2154.97,5,5,5,15,555,Champions,307.8528571428572,70.75,8,240,34.285714285714285,1,0,0,Champions
16967,189,1,319.02,1,2,2,5,122,Hibernating,319.02,15.857142857142858,21,189,189.0,0,0,0,At Risk (used to be loyal)
16968,4,2,439.43,5,3,2,10,532,Others,219.715,10.516129032258064,31,108,54.0,2,1,0,Need Attention
16969,39,3,650.41,3,4,3,10,343,Loyal,216.80333333333337,19.428571428571427,42,192,64.0,0,0,0,At Risk (used to be loyal)
16971,38,1,357.21,3,2,2,7,322,Need Attention,357.21,1.7560975609756098,40,38,38.0,2,2,0,Need Attention
16976,267,1,251.51999999999998,1,2,2,5,122,Hibernating,251.51999999999998,44.0,2,267,267.0,0,0,0,At Risk (used to be loyal)
